Date,District,Confirmed,Recovered,Deceased
27-Jan-21,Kannur,46317,42321,244
27-Jan-21,Kasaragod,26089,24269,94
27-Jan-21,Kollam,71687,66401,256
27-Jan-21,Kottayam,65402,58159,177
27-Jan-21,Kozhikode,102065,94672,376
27-Jan-21,Malappuram,103544,98978,385
27-Jan-21,Palakkad,53982,48524,165
27-Jan-21,Pathanamthitta,42659,36437,86
27-Jan-21,Thiruvananthapuram,91510,86664,724
27-Jan-21,Thrissur,85724,80148,379
27-Jan-21,Wayanad,22509,18581,67
28-Jan-21,Alappuzha,67294,63250,300
28-Jan-21,Ernakulam,105523,94536,381
28-Jan-21,Idukki,22782,17977,32
28-Jan-21,Kannur,46592,42595,245
28-Jan-21,Kasaragod,26173,24315,94
28-Jan-21,Kollam,72372,66948,259
28-Jan-21,Kottayam,65924,58641,178
28-Jan-21,Kozhikode,102649,95282,377
28-Jan-21,Malappuram,103957,99365,385
28-Jan-21,Palakkad,54218,48672,165
28-Jan-21,Pathanamthitta,43111,36966,86
28-Jan-21,Thiruvananthapuram,91918,86934,730
28-Jan-21,Thrissur,86148,80760,383
28-Jan-21,Wayanad,22702,18805,68
29-Jan-21,Alappuzha,67715,63494,300
29-Jan-21,Ernakulam,106388,95247,384
29-Jan-21,Idukki,23084,18206,32
29-Jan-21,Kannur,46941,42778,246
29-Jan-21,Kasaragod,26293,24368,94
29-Jan-21,Kollam,73046,67409,259
29-Jan-21,Kottayam,66547,59280,182
29-Jan-21,Kozhikode,103359,95952,381
29-Jan-21,Malappuram,104371,100164,386
29-Jan-21,Palakkad,54477,49493,165
29-Jan-21,Pathanamthitta,43558,37384,87
29-Jan-21,Thiruvananthapuram,92332,87310,737
29-Jan-21,Thrissur,86645,81348,384
29-Jan-21,Wayanad,22875,19011,68
30-Jan-21,Alappuzha,68241,63888,301
30-Jan-21,Ernakulam,107247,96073,384
30-Jan-21,Idukki,23265,18360,32
30-Jan-21,Kannur,47262,42998,247
30-Jan-21,Kasaragod,26395,24401,94
30-Jan-21,Kollam,73734,67839,261
30-Jan-21,Kottayam,67034,60695,182
30-Jan-21,Kozhikode,104181,96696,384
30-Jan-21,Malappuram,104794,100586,387
30-Jan-21,Palakkad,54733,50358,165
30-Jan-21,Pathanamthitta,44114,37681,87
30-Jan-21,Thiruvananthapuram,92682,87781,739
30-Jan-21,Thrissur,87169,81872,391
30-Jan-21,Wayanad,23062,19248,69
31-Jan-21,Alappuzha,68612,64359,303
31-Jan-21,Ernakulam,107990,96798,384
31-Jan-21,Idukki,23452,18714,32
31-Jan-21,Kannur,47492,43195,249
31-Jan-21,Kasaragod,26465,24493,94
31-Jan-21,Kollam,74218,68145,261
31-Jan-21,Kottayam,67545,61119,182
31-Jan-21,Kozhikode,104831,97486,391
31-Jan-21,Malappuram,105276,100973,387
31-Jan-21,Palakkad,54944,50787,170
31-Jan-21,Pathanamthitta,44610,38083,90
31-Jan-21,Thiruvananthapuram,92982,88163,740
31-Jan-21,Thrissur,87547,82356,391
31-Jan-21,Wayanad,23215,19535,70
01-Feb-21,Alappuzha,68868,64852,306
01-Feb-21,Ernakulam,108414,97706,387
01-Feb-21,Idukki,23566,18907,32
01-Feb-21,Kannur,47649,43376,253
01-Feb-21,Kasaragod,26506,24570,94
01-Feb-21,Kollam,74471,68477,262
01-Feb-21,Kottayam,67847,61800,182
01-Feb-21,Kozhikode,105263,97876,393
01-Feb-21,Malappuram,105792,101490,388
01-Feb-21,Palakkad,55089,51060,170
01-Feb-21,Pathanamthitta,44794,38349,91
01-Feb-21,Thiruvananthapuram,93270,88418,740
01-Feb-21,Thrissur,87810,82879,392
01-Feb-21,Wayanad,23299,19661,71
02-Feb-21,Alappuzha,69181,65101,306
02-Feb-21,Ernakulam,109169,98373,394
02-Feb-21,Idukki,23687,18977,33
02-Feb-21,Kannur,47989,43569,256
02-Feb-21,Kasaragod,26589,24606,94
02-Feb-21,Kollam,75058,68798,263
02-Feb-21,Kottayam,68468,62296,182
02-Feb-21,Kozhikode,105764,98626,394
02-Feb-21,Malappuram,106246,102010,389
02-Feb-21,Palakkad,55340,51410,170
02-Feb-21,Pathanamthitta,45318,39136,91
02-Feb-21,Thiruvananthapuram,93653,88744,742
02-Feb-21,Thrissur,88375,83316,392
02-Feb-21,Wayanad,23517,20206,71
03-Feb-21,Alappuzha,69576,65460,309
03-Feb-21,Ernakulam,110040,99282,395
03-Feb-21,Idukki,23955,19053,33
03-Feb-21,Kannur,48286,43855,257
03-Feb-21,Kasaragod,26682,24696,94
03-Feb-21,Kollam,75748,70106,264
03-Feb-21,Kottayam,69056,62637,183
03-Feb-21,Kozhikode,106505,99416,395
03-Feb-21,Malappuram,106629,102564,390
03-Feb-21,Palakkad,55615,51664,170
03-Feb-21,Pathanamthitta,45915,39370,93
03-Feb-21,Thiruvananthapuram,94142,89315,750
03-Feb-21,Thrissur,88854,83875,393
03-Feb-21,Wayanad,23707,20255,71
04-Feb-21,Alappuzha,70135,65772,310
04-Feb-21,Ernakulam,110873,100193,396
04-Feb-21,Idukki,24224,19169,33
04-Feb-21,Kannur,48575,44095,258
04-Feb-21,Kasaragod,26778,24842,94
04-Feb-21,Kollam,76399,70453,266
04-Feb-21,Kottayam,69506,63466,183
04-Feb-21,Kozhikode,107181,100254,397
04-Feb-21,Malappuram,107118,103288,391
04-Feb-21,Palakkad,55832,51953,171
04-Feb-21,Pathanamthitta,46484,39944,93
04-Feb-21,Thiruvananthapuram,94551,89685,756
04-Feb-21,Thrissur,89335,84314,395
04-Feb-21,Wayanad,23821,20461,71
05-Feb-21,Alappuzha,70445,66366,312
05-Feb-21,Ernakulam,111587,100995,396
05-Feb-21,Idukki,24456,19499,33
05-Feb-21,Kannur,48828,44449,259
05-Feb-21,Kasaragod,26877,24887,94
05-Feb-21,Kollam,76790,71234,269
05-Feb-21,Kottayam,69964,63932,185
05-Feb-21,Kozhikode,107887,101063,402
05-Feb-21,Malappuram,107723,103826,393
05-Feb-21,Palakkad,56051,52156,171
05-Feb-21,Pathanamthitta,47005,40411,93
05-Feb-21,Thiruvananthapuram,94995,90101,760
05-Feb-21,Thrissur,89830,84808,395
05-Feb-21,Wayanad,23984,20815,71
06-Feb-21,Alappuzha,70855,66732,312
06-Feb-21,Ernakulam,112485,101685,396
06-Feb-21,Idukki,24623,19757,35
06-Feb-21,Kannur,49010,44728,260
06-Feb-21,Kasaragod,26939,24979,94
06-Feb-21,Kollam,77315,71559,271
06-Feb-21,Kottayam,70476,64982,186
06-Feb-21,Kozhikode,108583,101682,406
06-Feb-21,Malappuram,108375,104397,394
06-Feb-21,Palakkad,56286,52408,171
06-Feb-21,Pathanamthitta,47501,40811,93
06-Feb-21,Thiruvananthapuram,95475,90586,764
06-Feb-21,Thrissur,90278,85259,395
06-Feb-21,Wayanad,24163,21155,72
07-Feb-21,Alappuzha,71223,66989,314
07-Feb-21,Ernakulam,113043,102411,397
07-Feb-21,Idukki,24830,20111,35
07-Feb-21,Kannur,49264,45056,262
07-Feb-21,Kasaragod,27026,25046,94
07-Feb-21,Kollam,78139,72111,272
07-Feb-21,Kottayam,71115,65691,186
07-Feb-21,Kozhikode,109246,102305,411
07-Feb-21,Malappuram,109046,105067,394
07-Feb-21,Palakkad,56445,52660,171
07-Feb-21,Pathanamthitta,48071,41035,93
07-Feb-21,Thiruvananthapuram,95917,91111,769
07-Feb-21,Thrissur,90699,85657,396
07-Feb-21,Wayanad,24375,21418,74
08-Feb-21,Alappuzha,71540,67456,316
08-Feb-21,Ernakulam,113474,103038,398
08-Feb-21,Idukki,24956,20656,35
08-Feb-21,Kannur,49409,45257,264
08-Feb-21,Kasaragod,27062,25128,94
08-Feb-21,Kollam,78472,73002,275
08-Feb-21,Kottayam,71478,66152,186
08-Feb-21,Kozhikode,109649,102715,411
08-Feb-21,Malappuram,109549,105795,394
08-Feb-21,Palakkad,56547,52852,171
08-Feb-21,Pathanamthitta,48315,41478,94
08-Feb-21,Thiruvananthapuram,96297,91359,773
08-Feb-21,Thrissur,90987,86140,399
08-Feb-21,Wayanad,24446,21599,74
09-Feb-21,Alappuzha,71878,67735,318
09-Feb-21,Ernakulam,114089,103643,398
09-Feb-21,Idukki,25056,21044,36
09-Feb-21,Kannur,49682,45520,265
09-Feb-21,Kasaragod,27174,25297,94
09-Feb-21,Kollam,79058,73319,276
09-Feb-21,Kottayam,72033,67346,186
09-Feb-21,Kozhikode,110126,103512,415
09-Feb-21,Malappuram,109998,106440,395
09-Feb-21,Palakkad,56733,53053,171
09-Feb-21,Pathanamthitta,48811,41901,94
09-Feb-21,Thiruvananthapuram,96752,91781,779
09-Feb-21,Thrissur,91485,86646,401
09-Feb-21,Wayanad,24520,21865,75
10-Feb-21,Alappuzha,72289,68129,318
10-Feb-21,Ernakulam,114900,104409,400
10-Feb-21,Idukki,25235,21429,36
10-Feb-21,Kannur,49895,45797,265
10-Feb-21,Kasaragod,27245,25379,94
10-Feb-21,Kollam,79747,74057,278
10-Feb-21,Kottayam,72608,67580,187
10-Feb-21,Kozhikode,110778,104341,420
10-Feb-21,Malappuram,110419,106758,396
10-Feb-21,Palakkad,56924,53249,171
10-Feb-21,Pathanamthitta,49382,42318,95
10-Feb-21,Thiruvananthapuram,97207,92135,783
10-Feb-21,Thrissur,92025,87086,402
10-Feb-21,Wayanad,24721,22180,76
11-Feb-21,Alappuzha,72631,68552,324
11-Feb-21,Ernakulam,115532,105078,402
11-Feb-21,Idukki,25431,21910,36
11-Feb-21,Kannur,50146,46129,267
11-Feb-21,Kasaragod,27347,25428,94
11-Feb-21,Kollam,80326,74363,279
11-Feb-21,Kottayam,72991,68082,190
11-Feb-21,Kozhikode,111392,105007,421
11-Feb-21,Malappuram,110832,107347,396
11-Feb-21,Palakkad,57151,53391,171
11-Feb-21,Pathanamthitta,50076,42770,95
11-Feb-21,Thiruvananthapuram,97500,92535,783
11-Feb-21,Thrissur,92400,87459,403
11-Feb-21,Wayanad,24901,22488,76
12-Feb-21,Alappuzha,73103,68908,328
12-Feb-21,Ernakulam,116121,105821,403
12-Feb-21,Idukki,25620,22203,36
12-Feb-21,Kannur,50343,46534,268
12-Feb-21,Kasaragod,27493,25498,95
12-Feb-21,Kollam,80832,74669,281
12-Feb-21,Kottayam,73556,68456,190
12-Feb-21,Kozhikode,111913,105611,422
12-Feb-21,Malappuram,111361,107771,396
12-Feb-21,Palakkad,57300,53544,171
12-Feb-21,Pathanamthitta,50618,43338,95
12-Feb-21,Thiruvananthapuram,97893,92959,790
12-Feb-21,Thrissur,92872,87873,404
12-Feb-21,Wayanad,25028,22686,76
13-Feb-21,Alappuzha,73609,69300,328
13-Feb-21,Ernakulam,116867,106621,406
13-Feb-21,Idukki,25823,22422,36
13-Feb-21,Kannur,50622,46973,269
13-Feb-21,Kasaragod,27626,25539,95
13-Feb-21,Kollam,81292,75369,282
13-Feb-21,Kottayam,73932,68762,191
13-Feb-21,Kozhikode,112663,106193,424
13-Feb-21,Malappuram,111669,108290,399
13-Feb-21,Palakkad,57453,53729,172
13-Feb-21,Pathanamthitta,51098,43870,96
13-Feb-21,Thiruvananthapuram,98256,93365,790
13-Feb-21,Thrissur,93425,88350,407
13-Feb-21,Wayanad,25189,22923,76
14-Feb-21,Alappuzha,73958,69713,332
14-Feb-21,Ernakulam,117306,107261,407
14-Feb-21,Idukki,25965,22633,36
14-Feb-21,Kannur,50786,47253,269
14-Feb-21,Kasaragod,27698,25588,95
14-Feb-21,Kollam,81639,75622,283
14-Feb-21,Kottayam,74464,69059,191
14-Feb-21,Kozhikode,113139,106832,424
14-Feb-21,Malappuram,112299,108605,399
14-Feb-21,Palakkad,57622,54031,172
14-Feb-21,Pathanamthitta,51563,44127,99
14-Feb-21,Thiruvananthapuram,98561,93732,792
14-Feb-21,Thrissur,93802,88802,410
14-Feb-21,Wayanad,25334,23140,77
15-Feb-21,Alappuzha,73958,69713,332
15-Feb-21,Ernakulam,117306,107261,407
15-Feb-21,Idukki,25965,22633,36
15-Feb-21,Kannur,50786,47253,269
15-Feb-21,Kasaragod,27698,25588,95
15-Feb-21,Kollam,81639,75622,283
15-Feb-21,Kottayam,74464,69059,191
15-Feb-21,Kozhikode,113139,106832,424
15-Feb-21,Malappuram,112299,108605,399
15-Feb-21,Palakkad,57622,54031,172
15-Feb-21,Pathanamthitta,51563,44127,99
15-Feb-21,Thiruvananthapuram,98561,93732,792
15-Feb-21,Thrissur,93802,88802,410
15-Feb-21,Wayanad,25334,23140,77
